"DOY","State","name","value"
170,"New South Wales","X20072008",8
170,"New South Wales","X20082009",46
170,"New South Wales","X20092010",30
170,"New South Wales","X20102011",1
170,"New South Wales","X20112012",5
170,"New South Wales","X20122013",23
170,"New South Wales","X20132014",8
170,"New South Wales","X20142015",23
170,"New South Wales","X20152016",7
170,"New South Wales","X20162017",3
170,"New South Wales","X20172018",5
170,"New South Wales","X20182019",14
170,"New South Wales","X20192020",1260
171,"New South Wales","X20022003",9
171,"New South Wales","X20032004",7
171,"New South Wales","X20042005",22
171,"New South Wales","X20052006",28
171,"New South Wales","X20062007",75
171,"New South Wales","X20072008",3
171,"New South Wales","X20082009",25
171,"New South Wales","X20092010",4
171,"New South Wales","X20102011",4
171,"New South Wales","X20112012",0.1
171,"New South Wales","X20122013",27
171,"New South Wales","X20132014",10
171,"New South Wales","X20142015",5
171,"New South Wales","X20152016",13
171,"New South Wales","X20162017",7
171,"New South Wales","X20172018",16
171,"New South Wales","X20182019",9
171,"New South Wales","X20192020",1951
172,"New South Wales","X20022003",29
172,"New South Wales","X20032004",22
172,"New South Wales","X20042005",7
172,"New South Wales","X20052006",12
172,"New South Wales","X20062007",62
172,"New South Wales","X20072008",3
172,"New South Wales","X20082009",13
172,"New South Wales","X20092010",9
172,"New South Wales","X20102011",1
172,"New South Wales","X20112012",2
172,"New South Wales","X20122013",17
172,"New South Wales","X20132014",24
172,"New South Wales","X20142015",6
172,"New South Wales","X20152016",29
172,"New South Wales","X20162017",11
172,"New South Wales","X20172018",20
172,"New South Wales","X20182019",14
172,"New South Wales","X20192020",2180
173,"New South Wales","X20022003",62
173,"New South Wales","X20032004",0.1
173,"New South Wales","X20042005",19
173,"New South Wales","X20052006",35
173,"New South Wales","X20062007",5
173,"New South Wales","X20072008",4
173,"New South Wales","X20082009",10
173,"New South Wales","X20092010",7
173,"New South Wales","X20102011",9
173,"New South Wales","X20112012",0.1
173,"New South Wales","X20122013",3
173,"New South Wales","X20132014",27
173,"New South Wales","X20142015",4
173,"New South Wales","X20152016",40
173,"New South Wales","X20162017",11
173,"New South Wales","X20172018",14
173,"New South Wales","X20182019",18
173,"New South Wales","X20192020",1315
174,"New South Wales","X20022003",73
174,"New South Wales","X20032004",2
174,"New South Wales","X20042005",17
174,"New South Wales","X20052006",24
174,"New South Wales","X20062007",10
174,"New South Wales","X20072008",2
174,"New South Wales","X20082009",1
174,"New South Wales","X20092010",14
174,"New South Wales","X20102011",13
174,"New South Wales","X20112012",5
174,"New South Wales","X20122013",6
174,"New South Wales","X20132014",14
174,"New South Wales","X20142015",9
174,"New South Wales","X20152016",1
174,"New South Wales","X20162017",22
174,"New South Wales","X20172018",1
174,"New South Wales","X20182019",18
174,"New South Wales","X20192020",2266
175,"New South Wales","X20022003",34
175,"New South Wales","X20032004",8
175,"New South Wales","X20042005",19
175,"New South Wales","X20052006",3
175,"New South Wales","X20062007",3
175,"New South Wales","X20072008",1
175,"New South Wales","X20082009",0.1
175,"New South Wales","X20092010",50
175,"New South Wales","X20102011",5
175,"New South Wales","X20112012",0.1
175,"New South Wales","X20122013",11
175,"New South Wales","X20132014",106
175,"New South Wales","X20142015",0.1
175,"New South Wales","X20152016",2
175,"New South Wales","X20162017",12
175,"New South Wales","X20172018",2
175,"New South Wales","X20182019",6
175,"New South Wales","X20192020",226
176,"New South Wales","X20022003",2
176,"New South Wales","X20032004",14
176,"New South Wales","X20042005",20
176,"New South Wales","X20052006",9
176,"New South Wales","X20062007",5
176,"New South Wales","X20072008",6
176,"New South Wales","X20082009",20
176,"New South Wales","X20092010",22
176,"New South Wales","X20102011",6
176,"New South Wales","X20112012",3
176,"New South Wales","X20122013",4
176,"New South Wales","X20132014",17
176,"New South Wales","X20142015",0.1
176,"New South Wales","X20152016",3
176,"New South Wales","X20162017",3
176,"New South Wales","X20172018",2
176,"New South Wales","X20182019",6
176,"New South Wales","X20192020",302
177,"New South Wales","X20022003",23
177,"New South Wales","X20032004",1
177,"New South Wales","X20042005",2
177,"New South Wales","X20052006",9
177,"New South Wales","X20062007",3
177,"New South Wales","X20072008",1
177,"New South Wales","X20082009",12
177,"New South Wales","X20092010",4
177,"New South Wales","X20102011",1
177,"New South Wales","X20112012",1
177,"New South Wales","X20122013",15
177,"New South Wales","X20132014",2
177,"New South Wales","X20142015",0.1
177,"New South Wales","X20152016",1
177,"New South Wales","X20162017",9
177,"New South Wales","X20172018",7
177,"New South Wales","X20182019",10
177,"New South Wales","X20192020",90
178,"New South Wales","X20022003",63
178,"New South Wales","X20032004",8
178,"New South Wales","X20042005",0.1
178,"New South Wales","X20052006",56
178,"New South Wales","X20062007",1
178,"New South Wales","X20072008",1
178,"New South Wales","X20082009",9
178,"New South Wales","X20092010",0.1
178,"New South Wales","X20102011",3
178,"New South Wales","X20112012",3
178,"New South Wales","X20122013",21
178,"New South Wales","X20132014",0.1
178,"New South Wales","X20142015",3
178,"New South Wales","X20152016",2
178,"New South Wales","X20162017",5
178,"New South Wales","X20172018",5
178,"New South Wales","X20182019",6
178,"New South Wales","X20192020",374
179,"New South Wales","X20022003",12
179,"New South Wales","X20032004",3
179,"New South Wales","X20042005",0.1
179,"New South Wales","X20052006",28
179,"New South Wales","X20062007",3
179,"New South Wales","X20072008",2
179,"New South Wales","X20082009",11
179,"New South Wales","X20092010",0.1
179,"New South Wales","X20102011",0.1
179,"New South Wales","X20112012",0.1
179,"New South Wales","X20122013",44
179,"New South Wales","X20132014",1
179,"New South Wales","X20142015",14
179,"New South Wales","X20152016",1
179,"New South Wales","X20162017",3
179,"New South Wales","X20172018",8
179,"New South Wales","X20182019",9
179,"New South Wales","X20192020",530
180,"New South Wales","X20022003",1
180,"New South Wales","X20032004",1
180,"New South Wales","X20042005",2
180,"New South Wales","X20052006",14
180,"New South Wales","X20062007",3
180,"New South Wales","X20072008",0.1
180,"New South Wales","X20082009",8
180,"New South Wales","X20092010",1
180,"New South Wales","X20102011",0.1
180,"New South Wales","X20112012",0.1
180,"New South Wales","X20122013",40
180,"New South Wales","X20132014",4
180,"New South Wales","X20142015",0.1
180,"New South Wales","X20152016",1
180,"New South Wales","X20162017",2
180,"New South Wales","X20172018",6
180,"New South Wales","X20182019",16
180,"New South Wales","X20192020",843
181,"New South Wales","X20022003",13
181,"New South Wales","X20032004",1
181,"New South Wales","X20042005",1
181,"New South Wales","X20052006",1
181,"New South Wales","X20062007",2
181,"New South Wales","X20072008",4
181,"New South Wales","X20082009",0.1
181,"New South Wales","X20092010",0.1
181,"New South Wales","X20102011",0.1
181,"New South Wales","X20112012",2
181,"New South Wales","X20122013",5
181,"New South Wales","X20132014",3
181,"New South Wales","X20142015",0.1
181,"New South Wales","X20152016",0.1
181,"New South Wales","X20162017",9
181,"New South Wales","X20172018",9
181,"New South Wales","X20182019",5
181,"New South Wales","X20192020",1358
182,"New South Wales","X20022003",11
182,"New South Wales","X20032004",8
182,"New South Wales","X20042005",3
182,"New South Wales","X20052006",7
182,"New South Wales","X20062007",6
182,"New South Wales","X20072008",3
182,"New South Wales","X20082009",3
182,"New South Wales","X20092010",3
182,"New South Wales","X20102011",11
182,"New South Wales","X20112012",2
182,"New South Wales","X20122013",13
182,"New South Wales","X20132014",15
182,"New South Wales","X20142015",3
182,"New South Wales","X20152016",8
182,"New South Wales","X20162017",8
182,"New South Wales","X20172018",5
182,"New South Wales","X20182019",6
182,"New South Wales","X20192020",925
183,"New South Wales","X20022003",2
183,"New South Wales","X20032004",6
183,"New South Wales","X20042005",7
183,"New South Wales","X20052006",17
183,"New South Wales","X20062007",1
183,"New South Wales","X20072008",6
183,"New South Wales","X20082009",0.1
183,"New South Wales","X20092010",1
183,"New South Wales","X20102011",12
183,"New South Wales","X20112012",1
183,"New South Wales","X20122013",8
183,"New South Wales","X20132014",10
183,"New South Wales","X20142015",3
183,"New South Wales","X20152016",10
183,"New South Wales","X20162017",25
183,"New South Wales","X20172018",1
183,"New South Wales","X20182019",10
183,"New South Wales","X20192020",2963
184,"New South Wales","X20022003",4
184,"New South Wales","X20032004",1
184,"New South Wales","X20042005",11
184,"New South Wales","X20052006",24
184,"New South Wales","X20062007",0.1
184,"New South Wales","X20072008",3
184,"New South Wales","X20082009",7
184,"New South Wales","X20092010",2
184,"New South Wales","X20102011",15
184,"New South Wales","X20112012",1
184,"New South Wales","X20122013",3
184,"New South Wales","X20132014",31
184,"New South Wales","X20142015",2
184,"New South Wales","X20152016",1
184,"New South Wales","X20162017",29
184,"New South Wales","X20172018",0.1
184,"New South Wales","X20182019",5
184,"New South Wales","X20192020",1758
185,"New South Wales","X20022003",2
185,"New South Wales","X20032004",4
185,"New South Wales","X20042005",11
185,"New South Wales","X20052006",69
185,"New South Wales","X20062007",4
185,"New South Wales","X20072008",5
185,"New South Wales","X20082009",16
185,"New South Wales","X20092010",1
185,"New South Wales","X20102011",7
185,"New South Wales","X20112012",6
185,"New South Wales","X20122013",7
185,"New South Wales","X20132014",14
185,"New South Wales","X20142015",0.1
185,"New South Wales","X20152016",1
185,"New South Wales","X20162017",13
185,"New South Wales","X20172018",1
185,"New South Wales","X20182019",5
185,"New South Wales","X20192020",1089
186,"New South Wales","X20022003",7
186,"New South Wales","X20032004",5
186,"New South Wales","X20042005",1
186,"New South Wales","X20052006",64
186,"New South Wales","X20062007",3
186,"New South Wales","X20072008",5
186,"New South Wales","X20082009",6
186,"New South Wales","X20092010",0.1
186,"New South Wales","X20102011",3
186,"New South Wales","X20112012",12
186,"New South Wales","X20122013",17
186,"New South Wales","X20132014",0.1
186,"New South Wales","X20142015",2
186,"New South Wales","X20152016",2
186,"New South Wales","X20162017",6
186,"New South Wales","X20172018",3
186,"New South Wales","X20182019",14
186,"New South Wales","X20192020",747
187,"New South Wales","X20022003",27
187,"New South Wales","X20032004",14
187,"New South Wales","X20042005",3
187,"New South Wales","X20052006",63
187,"New South Wales","X20062007",0.1
187,"New South Wales","X20072008",4
187,"New South Wales","X20082009",0.1
187,"New South Wales","X20092010",1
187,"New South Wales","X20102011",5
187,"New South Wales","X20112012",11
187,"New South Wales","X20122013",19
187,"New South Wales","X20132014",60
187,"New South Wales","X20142015",18
187,"New South Wales","X20152016",0.1
187,"New South Wales","X20162017",0.1
187,"New South Wales","X20172018",5
187,"New South Wales","X20182019",8
187,"New South Wales","X20192020",NA
188,"New South Wales","X20022003",41
188,"New South Wales","X20032004",16
188,"New South Wales","X20042005",0.1
188,"New South Wales","X20052006",30
188,"New South Wales","X20062007",4
188,"New South Wales","X20072008",0.1
188,"New South Wales","X20082009",5
188,"New South Wales","X20092010",2
188,"New South Wales","X20102011",10
188,"New South Wales","X20112012",9
188,"New South Wales","X20122013",22
188,"New South Wales","X20132014",63
188,"New South Wales","X20142015",7
188,"New South Wales","X20152016",0.1
188,"New South Wales","X20162017",19
188,"New South Wales","X20172018",11
188,"New South Wales","X20182019",23
188,"New South Wales","X20192020",NA
189,"New South Wales","X20022003",13
189,"New South Wales","X20032004",28
189,"New South Wales","X20042005",10
189,"New South Wales","X20052006",28
189,"New South Wales","X20062007",7
189,"New South Wales","X20072008",0.1
189,"New South Wales","X20082009",4
189,"New South Wales","X20092010",13
189,"New South Wales","X20102011",1
189,"New South Wales","X20112012",0.1
189,"New South Wales","X20122013",10
189,"New South Wales","X20132014",93
189,"New South Wales","X20142015",4
189,"New South Wales","X20152016",2
189,"New South Wales","X20162017",3
189,"New South Wales","X20172018",4
189,"New South Wales","X20182019",32
189,"New South Wales","X20192020",NA
190,"New South Wales","X20022003",35
190,"New South Wales","X20032004",22
190,"New South Wales","X20042005",13
190,"New South Wales","X20052006",14
190,"New South Wales","X20062007",3
190,"New South Wales","X20072008",19
