"Date","name","value","DateNum"
"2020-01-15","WOLLONGONG",29,167
"2020-01-15","RICHMOND",56,167
"2020-01-15","BARGO",63,167
"2020-01-15","ALBURY",661,167
"2020-01-15","BATHURST",100,167
"2020-01-15","OAKDALE",69,167
"2020-01-15","PROSPECT",52,167
"2020-01-15","SINGLETON",36,167
"2020-01-15","CAMBERWELL",34,167
"2020-01-15","BULGA",35,167
"2020-01-15","WYBONG",79,167
"2020-01-15","ABERDEEN",69,167
"2020-01-15","WARKWORTH",78,167
"2020-01-15","CAMDEN",54,167
"2020-01-15","NARRABRI",47,167
"2020-01-15","GUNNEDAH",76,167
"2020-01-15","ARMIDALE",15,167
"2020-01-15","ORANGE",134,167
"2020-01-15","GOULBURN",138,167
"2020-01-16","RANDWICK",99,168
"2020-01-16","LIVERPOOL",80,168
"2020-01-16","BRINGELLY",93,168
"2020-01-16","CHULLORA",85,168
"2020-01-16","EARLWOOD",86,168
"2020-01-16","WYONG",65,168
"2020-01-16","CARRINGTON",54,168
"2020-01-16","STOCKTON",87,168
"2020-01-16","NEWCASTLE",47,168
"2020-01-16","BERESFIELD",20,168
"2020-01-16","TAMWORTH",33,168
"2020-01-16","WOLLONGONG",77,168
"2020-01-16","RICHMOND",100,168
"2020-01-16","BARGO",101,168
"2020-01-16","ALBURY",118,168
"2020-01-16","BATHURST",60,168
"2020-01-16","OAKDALE",83,168
"2020-01-16","PROSPECT",90,168
"2020-01-16","SINGLETON",42,168
"2020-01-16","CAMBERWELL",37,168
"2020-01-16","BULGA",34,168
"2020-01-16","WYBONG",40,168
"2020-01-16","ABERDEEN",52,168
"2020-01-16","WARKWORTH",61,168
"2020-01-16","CAMDEN",77,168
"2020-01-16","NARRABRI",27,168
"2020-01-16","GUNNEDAH",48,168
"2020-01-16","ARMIDALE",24,168
"2020-01-16","ORANGE",71,168
"2020-01-16","GOULBURN",138,168
"2020-01-17","RANDWICK",281,169
"2020-01-17","LIVERPOOL",124,169
"2020-01-17","BRINGELLY",140,169
"2020-01-17","CHULLORA",206,169
"2020-01-17","EARLWOOD",248,169
"2020-01-17","WYONG",136,169
"2020-01-17","CARRINGTON",78,169
"2020-01-17","STOCKTON",89,169
"2020-01-17","NEWCASTLE",93,169
"2020-01-17","BERESFIELD",118,169
"2020-01-17","TAMWORTH",28,169
"2020-01-17","WOLLONGONG",156,169
"2020-01-17","RICHMOND",132,169
"2020-01-17","BARGO",165,169
"2020-01-17","ALBURY",149,169
"2020-01-17","BATHURST",53,169
"2020-01-17","OAKDALE",161,169
"2020-01-17","PROSPECT",135,169
"2020-01-17","SINGLETON",61,169
"2020-01-17","CAMBERWELL",73,169
"2020-01-17","BULGA",51,169
"2020-01-17","WYBONG",46,169
"2020-01-17","ABERDEEN",67,169
"2020-01-17","WARKWORTH",63,169
"2020-01-17","CAMDEN",150,169
"2020-01-17","NARRABRI",33,169
"2020-01-17","GUNNEDAH",77,169
"2020-01-17","ARMIDALE",18,169
"2020-01-17","ORANGE",73,169
"2020-01-17","GOULBURN",277,169
"2020-01-18","RANDWICK",59,170
"2020-01-18","LIVERPOOL",62,170
"2020-01-18","BRINGELLY",50,170
"2020-01-18","CHULLORA",62,170
"2020-01-18","EARLWOOD",63,170
"2020-01-18","WYONG",52,170
"2020-01-18","CARRINGTON",41,170
"2020-01-18","STOCKTON",52,170
"2020-01-18","NEWCASTLE",48,170
"2020-01-18","BERESFIELD",51,170
"2020-01-18","TAMWORTH",12,170
"2020-01-18","WOLLONGONG",54,170
"2020-01-18","RICHMOND",87,170
"2020-01-18","BARGO",50,170
"2020-01-18","ALBURY",158,170
"2020-01-18","BATHURST",52,170
"2020-01-18","OAKDALE",48,170
"2020-01-18","PROSPECT",66,170
"2020-01-18","SINGLETON",61,170
"2020-01-18","CAMBERWELL",58,170
"2020-01-18","BULGA",33,170
"2020-01-18","WYBONG",34,170
"2020-01-18","ABERDEEN",35,170
"2020-01-18","WARKWORTH",52,170
"2020-01-18","CAMDEN",53,170
"2020-01-18","NARRABRI",34,170
"2020-01-18","GUNNEDAH",49,170
"2020-01-18","ARMIDALE",8,170
"2020-01-18","ORANGE",89,170
"2020-01-18","GOULBURN",41,170
"2020-01-19","RANDWICK",37,171
"2020-01-19","LIVERPOOL",28,171
"2020-01-19","BRINGELLY",36,171
"2020-01-19","CHULLORA",35,171
"2020-01-19","EARLWOOD",36,171
"2020-01-19","WYONG",42,171
"2020-01-19","CARRINGTON",31,171
"2020-01-19","STOCKTON",44,171
"2020-01-19","NEWCASTLE",37,171
"2020-01-19","BERESFIELD",38,171
"2020-01-19","TAMWORTH",13,171
"2020-01-19","WOLLONGONG",30,171
"2020-01-19","RICHMOND",42,171
"2020-01-19","BARGO",29,171
"2020-01-19","ALBURY",61,171
"2020-01-19","BATHURST",23,171
"2020-01-19","OAKDALE",33,171
"2020-01-19","PROSPECT",47,171
"2020-01-19","SINGLETON",41,171
"2020-01-19","CAMBERWELL",37,171
"2020-01-19","BULGA",25,171
"2020-01-19","WYBONG",39,171
"2020-01-19","ABERDEEN",38,171
"2020-01-19","WARKWORTH",48,171
"2020-01-19","CAMDEN",36,171
"2020-01-19","NARRABRI",21,171
"2020-01-19","GUNNEDAH",64,171
"2020-01-19","ARMIDALE",7,171
"2020-01-19","ORANGE",36,171
"2020-01-19","GOULBURN",47,171
"2020-01-20","RANDWICK",53,172
"2020-01-20","LIVERPOOL",36,172
"2020-01-20","BRINGELLY",69,172
"2020-01-20","CHULLORA",45,172
"2020-01-20","EARLWOOD",47,172
"2020-01-20","WYONG",57,172
"2020-01-20","CARRINGTON",54,172
"2020-01-20","STOCKTON",69,172
"2020-01-20","NEWCASTLE",46,172
"2020-01-20","BERESFIELD",47,172
"2020-01-20","TAMWORTH",175,172
"2020-01-20","WOLLONGONG",44,172
"2020-01-20","RICHMOND",73,172
"2020-01-20","BARGO",61,172
"2020-01-20","ALBURY",40,172
"2020-01-20","BATHURST",70,172
"2020-01-20","OAKDALE",67,172
"2020-01-20","PROSPECT",75,172
"2020-01-20","SINGLETON",57,172
"2020-01-20","CAMBERWELL",87,172
"2020-01-20","BULGA",-1,172
"2020-01-20","WYBONG",149,172
"2020-01-20","ABERDEEN",122,172
"2020-01-20","WARKWORTH",83,172
"2020-01-20","CAMDEN",53,172
"2020-01-20","NARRABRI",239,172
"2020-01-20","GUNNEDAH",191,172
"2020-01-20","ARMIDALE",37,172
"2020-01-20","ORANGE",81,172
"2020-01-20","GOULBURN",54,172
"2020-01-21","RANDWICK",63,173
"2020-01-21","LIVERPOOL",39,173
"2020-01-21","BRINGELLY",62,173
"2020-01-21","CHULLORA",62,173
"2020-01-21","EARLWOOD",59,173
"2020-01-21","WYONG",80,173
"2020-01-21","CARRINGTON",100,173
"2020-01-21","STOCKTON",140,173
"2020-01-21","NEWCASTLE",86,173
"2020-01-21","BERESFIELD",78,173
"2020-01-21","TAMWORTH",155,173
"2020-01-21","WOLLONGONG",30,173
"2020-01-21","RICHMOND",73,173
"2020-01-21","BARGO",62,173
"2020-01-21","ALBURY",25,173
"2020-01-21","BATHURST",44,173
"2020-01-21","OAKDALE",62,173
"2020-01-21","PROSPECT",73,173
"2020-01-21","SINGLETON",93,173
"2020-01-21","CAMBERWELL",127,173
"2020-01-21","BULGA",-1,173
"2020-01-21","WYBONG",100,173
"2020-01-21","ABERDEEN",112,173
"2020-01-21","WARKWORTH",94,173
"2020-01-21","CAMDEN",56,173
"2020-01-21","NARRABRI",70,173
"2020-01-21","GUNNEDAH",70,173
"2020-01-21","ARMIDALE",90,173
"2020-01-21","ORANGE",30,173
"2020-01-21","GOULBURN",64,173
"2020-01-22","RANDWICK",67,174
"2020-01-22","LIVERPOOL",64,174
"2020-01-22","BRINGELLY",87,174
"2020-01-22","CHULLORA",71,174
"2020-01-22","EARLWOOD",65,174
"2020-01-22","WYONG",66,174
"2020-01-22","CARRINGTON",92,174
"2020-01-22","STOCKTON",137,174
"2020-01-22","NEWCASTLE",92,174
"2020-01-22","BERESFIELD",70,174
"2020-01-22","TAMWORTH",72,174
"2020-01-22","WOLLONGONG",61,174
"2020-01-22","RICHMOND",76,174
"2020-01-22","BARGO",91,174
"2020-01-22","ALBURY",59,174
"2020-01-22","BATHURST",52,174
"2020-01-22","OAKDALE",89,174
"2020-01-22","PROSPECT",84,174
"2020-01-22","SINGLETON",70,174
"2020-01-22","CAMBERWELL",73,174
"2020-01-22","BULGA",88,174
"2020-01-22","WYBONG",-1,174
"2020-01-22","ABERDEEN",64,174
"2020-01-22","WARKWORTH",76,174
"2020-01-22","CAMDEN",93,174
"2020-01-22","NARRABRI",62,174
"2020-01-22","GUNNEDAH",57,174
"2020-01-22","ARMIDALE",49,174
"2020-01-22","ORANGE",52,174
"2020-01-22","GOULBURN",67,174
"2020-01-23","RANDWICK",148,175
"2020-01-23","LIVERPOOL",390,175
"2020-01-23","BRINGELLY",484,175
"2020-01-23","CHULLORA",336,175
"2020-01-23","EARLWOOD",169,175
"2020-01-23","WYONG",91,175
"2020-01-23","CARRINGTON",122,175
"2020-01-23","STOCKTON",149,175
"2020-01-23","NEWCASTLE",103,175
"2020-01-23","BERESFIELD",84,175
"2020-01-23","TAMWORTH",356,175
"2020-01-23","WOLLONGONG",222,175
"2020-01-23","RICHMOND",475,175
"2020-01-23","BARGO",531,175
"2020-01-23","ALBURY",110,175
"2020-01-23","BATHURST",641,175
"2020-01-23","OAKDALE",498,175
"2020-01-23","PROSPECT",492,175
"2020-01-23","SINGLETON",143,175
"2020-01-23","CAMBERWELL",204,175
"2020-01-23","BULGA",111,175
"2020-01-23","WYBONG",-1,175
"2020-01-23","ABERDEEN",156,175
"2020-01-23","WARKWORTH",140,175
"2020-01-23","CAMDEN",537,175
"2020-01-23","NARRABRI",63,175
"2020-01-23","GUNNEDAH",95,175
"2020-01-23","ARMIDALE",25,175
"2020-01-23","ORANGE",584,175
"2020-01-23","GOULBURN",547,175
"2020-01-24","RANDWICK",164,176
"2020-01-24","LIVERPOOL",204,176
"2020-01-24","BRINGELLY",199,176
"2020-01-24","CHULLORA",211,176
"2020-01-24","EARLWOOD",160,176
"2020-01-24","WYONG",251,176
"2020-01-24","CARRINGTON",163,176
"2020-01-24","STOCKTON",196,176
"2020-01-24","NEWCASTLE",162,176
"2020-01-24","BERESFIELD",255,176
"2020-01-24","TAMWORTH",25,176
"2020-01-24","WOLLONGONG",194,176
"2020-01-24","RICHMOND",179,176
"2020-01-24","BARGO",279,176
"2020-01-24","ALBURY",41,176
"2020-01-24","BATHURST",163,176
"2020-01-24","OAKDALE",167,176
"2020-01-24","PROSPECT",211,176
"2020-01-24","SINGLETON",123,176
"2020-01-24","CAMBERWELL",-1,176
"2020-01-24","BULGA",123,176
"2020-01-24","WYBONG",77,176
"2020-01-24","ABERDEEN",71,176
"2020-01-24","WARKWORTH",119,176
"2020-01-24","CAMDEN",183,176
"2020-01-24","NARRABRI",12,176
"2020-01-24","GUNNEDAH",60,176
"2020-01-24","ARMIDALE",18,176
"2020-01-24","ORANGE",159,176
"2020-01-24","GOULBURN",346,176
"2020-01-25","RANDWICK",126,177
"2020-01-25","LIVERPOOL",120,177
"2020-01-25","BRINGELLY",125,177
"2020-01-25","CHULLORA",113,177
"2020-01-25","EARLWOOD",116,177
"2020-01-25","WYONG",95,177
"2020-01-25","CARRINGTON",89,177
"2020-01-25","STOCKTON",121,177
"2020-01-25","NEWCASTLE",91,177
"2020-01-25","BERESFIELD",73,177
"2020-01-25","TAMWORTH",18,177
"2020-01-25","WOLLONGONG",127,177
"2020-01-25","RICHMOND",87,177
"2020-01-25","BARGO",117,177
"2020-01-25","ALBURY",33,177
"2020-01-25","BATHURST",105,177
"2020-01-25","OAKDALE",100,177
"2020-01-25","PROSPECT",123,177
"2020-01-25","SINGLETON",79,177
"2020-01-25","CAMBERWELL",67,177
"2020-01-25","BULGA",88,177
"2020-01-25","WYBONG",101,177
"2020-01-25","ABERDEEN",82,177
"2020-01-25","WARKWORTH",99,177
"2020-01-25","CAMDEN",124,177
"2020-01-25","NARRABRI",140,177
"2020-01-25","GUNNEDAH",82,177
"2020-01-25","ARMIDALE",26,177
"2020-01-25","ORANGE",86,177
"2020-01-25","GOULBURN",380,177
"2020-01-26","RANDWICK",178,178
"2020-01-26","LIVERPOOL",67,178
"2020-01-26","BRINGELLY",84,178
"2020-01-26","CHULLORA",102,178
"2020-01-26","EARLWOOD",146,178
"2020-01-26","WYONG",84,178
"2020-01-26","CARRINGTON",51,178
"2020-01-26","STOCKTON",87,178
"2020-01-26","NEWCASTLE",46,178
"2020-01-26","BERESFIELD",62,178
"2020-01-26","TAMWORTH",22,178
"2020-01-26","WOLLONGONG",83,178
"2020-01-26","RICHMOND",74,178
"2020-01-26","BARGO",166,178
"2020-01-26","ALBURY",36,178
"2020-01-26","BATHURST",44,178
"2020-01-26","OAKDALE",72,178
"2020-01-26","PROSPECT",85,178
"2020-01-26","SINGLETON",47,178
"2020-01-26","CAMBERWELL",51,178
"2020-01-26","BULGA",40,178
"2020-01-26","WYBONG",29,178
"2020-01-26","ABERDEEN",23,178
"2020-01-26","WARKWORTH",44,178
"2020-01-26","CAMDEN",79,178
"2020-01-26","NARRABRI",19,178
"2020-01-26","GUNNEDAH",59,178
"2020-01-26","ARMIDALE",18,178
"2020-01-26","ORANGE",44,178
"2020-01-26","GOULBURN",150,178
"2020-01-27","RANDWICK",136,179
"2020-01-27","LIVERPOOL",-1,179
"2020-01-27","BRINGELLY",129,179
"2020-01-27","CHULLORA",161,179
"2020-01-27","EARLWOOD",148,179
"2020-01-27","WYONG",143,179
"2020-01-27","CARRINGTON",85,179
"2020-01-27","STOCKTON",110,179
"2020-01-27","NEWCASTLE",85,179
"2020-01-27","BERESFIELD",126,179
"2020-01-27","TAMWORTH",16,179
"2020-01-27","WOLLONGONG",67,179
"2020-01-27","RICHMOND",140,179
"2020-01-27","BARGO",141,179
"2020-01-27","ALBURY",30,179
"2020-01-27","BATHURST",57,179
"2020-01-27","OAKDALE",137,179
"2020-01-27","PROSPECT",143,179
"2020-01-27","SINGLETON",95,179
"2020-01-27","CAMBERWELL",68,179
"2020-01-27","BULGA",77,179
"2020-01-27","WYBONG",76,179
"2020-01-27","ABERDEEN",58,179
"2020-01-27","WARKWORTH",96,179
"2020-01-27","CAMDEN",155,179
"2020-01-27","NARRABRI",18,179
"2020-01-27","GUNNEDAH",69,179
"2020-01-27","ARMIDALE",21,179
"2020-01-27","ORANGE",82,179
"2020-01-27","GOULBURN",184,179
"2020-01-28","RANDWICK",58,180
"2020-01-28","LIVERPOOL",47,180
"2020-01-28","BRINGELLY",99,180
"2020-01-28","CHULLORA",60,180
"2020-01-28","EARLWOOD",60,180
"2020-01-28","WYONG",55,180
"2020-01-28","CARRINGTON",67,180
"2020-01-28","STOCKTON",107,180
"2020-01-28","NEWCASTLE",63,180
"2020-01-28","BERESFIELD",75,180
"2020-01-28","TAMWORTH",28,180
"2020-01-28","WOLLONGONG",67,180
"2020-01-28","RICHMOND",91,180
"2020-01-28","BARGO",78,180
"2020-01-28","ALBURY",39,180
"2020-01-28","BATHURST",60,180
"2020-01-28","OAKDALE",87,180
"2020-01-28","PROSPECT",95,180
"2020-01-28","SINGLETON",49,180
"2020-01-28","CAMBERWELL",62,180
"2020-01-28","BULGA",66,180
"2020-01-28","WYBONG",66,180
"2020-01-28","ABERDEEN",57,180
"2020-01-28","WARKWORTH",63,180
"2020-01-28","CAMDEN",104,180
"2020-01-28","NARRABRI",21,180
"2020-01-28","GUNNEDAH",71,180
"2020-01-28","ARMIDALE",24,180
"2020-01-28","ORANGE",66,180
"2020-01-28","GOULBURN",125,180
"2020-01-29","RANDWICK",70,181
"2020-01-29","LIVERPOOL",72,181
"2020-01-29","BRINGELLY",81,181
"2020-01-29","CHULLORA",89,181
"2020-01-29","EARLWOOD",84,181
"2020-01-29","WYONG",70,181
"2020-01-29","CARRINGTON",68,181
"2020-01-29","STOCKTON",84,181
"2020-01-29","NEWCASTLE",68,181
"2020-01-29","BERESFIELD",76,181
"2020-01-29","TAMWORTH",36,181
"2020-01-29","WOLLONGONG",51,181
"2020-01-29","RICHMOND",81,181
"2020-01-29","BARGO",83,181
"2020-01-29","ALBURY",33,181
"2020-01-29","BATHURST",78,181
"2020-01-29","OAKDALE",71,181
"2020-01-29","PROSPECT",83,181
"2020-01-29","SINGLETON",81,181
"2020-01-29","CAMBERWELL",77,181
"2020-01-29","BULGA",61,181
"2020-01-29","WYBONG",102,181
"2020-01-29","ABERDEEN",74,181
"2020-01-29","WARKWORTH",83,181
"2020-01-29","CAMDEN",84,181
"2020-01-29","NARRABRI",24,181
"2020-01-29","GUNNEDAH",64,181
"2020-01-29","ARMIDALE",41,181
"2020-01-29","ORANGE",59,181
"2020-01-29","GOULBURN",181,181
"2020-01-30","RANDWICK",50,182
"2020-01-30","LIVERPOOL",55,182
"2020-01-30","BRINGELLY",87,182
"2020-01-30","CHULLORA",61,182
"2020-01-30","EARLWOOD",57,182
"2020-01-30","WYONG",53,182
"2020-01-30","CARRINGTON",56,182
"2020-01-30","STOCKTON",71,182
"2020-01-30","NEWCASTLE",56,182
"2020-01-30","BERESFIELD",58,182
"2020-01-30","TAMWORTH",40,182
"2020-01-30","WOLLONGONG",45,182
"2020-01-30","RICHMOND",79,182
"2020-01-30","BARGO",94,182
"2020-01-30","ALBURY",71,182
"2020-01-30","BATHURST",85,182
"2020-01-30","OAKDALE",90,182
"2020-01-30","PROSPECT",82,182
"2020-01-30","SINGLETON",61,182
"2020-01-30","CAMBERWELL",60,182
"2020-01-30","BULGA",64,182
"2020-01-30","WYBONG",100,182
"2020-01-30","ABERDEEN",63,182
"2020-01-30","WARKWORTH",85,182
"2020-01-30","CAMDEN",90,182
"2020-01-30","NARRABRI",46,182
"2020-01-30","GUNNEDAH",77,182
"2020-01-30","ARMIDALE",39,182
"2020-01-30","ORANGE",87,182
"2020-01-30","GOULBURN",87,182
"2020-01-31","RANDWICK",46,183
"2020-01-31","LIVERPOOL",65,183
"2020-01-31","BRINGELLY",127,183
"2020-01-31","CHULLORA",64,183
"2020-01-31","EARLWOOD",47,183
"2020-01-31","WYONG",50,183
"2020-01-31","CARRINGTON",60,183
"2020-01-31","STOCKTON",81,183
"2020-01-31","NEWCASTLE",54,183
"2020-01-31","BERESFIELD",75,183
"2020-01-31","TAMWORTH",45,183
"2020-01-31","WOLLONGONG",57,183
"2020-01-31","RICHMOND",108,183
"2020-01-31","BARGO",133,183
"2020-01-31","ALBURY",106,183
"2020-01-31","BATHURST",74,183
"2020-01-31","OAKDALE",127,183
"2020-01-31","PROSPECT",116,183
"2020-01-31","SINGLETON",53,183
"2020-01-31","CAMBERWELL",45,183
"2020-01-31","BULGA",69,183
"2020-01-31","WYBONG",56,183
"2020-01-31","ABERDEEN",57,183
"2020-01-31","WARKWORTH",87,183
"2020-01-31","CAMDEN",120,183
"2020-01-31","NARRABRI",35,183
"2020-01-31","GUNNEDAH",74,183
"2020-01-31","ARMIDALE",41,183
"2020-01-31","ORANGE",92,183
"2020-01-31","GOULBURN",114,183
"2020-02-01","RANDWICK",81,184
"2020-02-01","LIVERPOOL",73,184
"2020-02-01","BRINGELLY",100,184
"2020-02-01","CHULLORA",123,184
"2020-02-01","EARLWOOD",94,184
"2020-02-01","WYONG",62,184
"2020-02-01","CARRINGTON",93,184
"2020-02-01","STOCKTON",126,184
"2020-02-01","NEWCASTLE",75,184
"2020-02-01","BERESFIELD",89,184
"2020-02-01","TAMWORTH",42,184
"2020-02-01","WOLLONGONG",96,184
"2020-02-01","RICHMOND",85,184
"2020-02-01","BARGO",86,184
"2020-02-01","ALBURY",355,184
"2020-02-01","BATHURST",134,184
"2020-02-01","OAKDALE",86,184
"2020-02-01","PROSPECT",99,184
"2020-02-01","SINGLETON",78,184
"2020-02-01","CAMBERWELL",105,184
"2020-02-01","BULGA",93,184
"2020-02-01","WYBONG",64,184
"2020-02-01","ABERDEEN",77,184
"2020-02-01","WARKWORTH",82,184
"2020-02-01","CAMDEN",94,184
"2020-02-01","NARRABRI",40,184
"2020-02-01","GUNNEDAH",70,184
"2020-02-01","ARMIDALE",30,184
"2020-02-01","ORANGE",139,184
"2020-02-01","GOULBURN",106,184
"2020-02-02","RANDWICK",98,185
"2020-02-02","LIVERPOOL",87,185
"2020-02-02","BRINGELLY",119,185
"2020-02-02","CHULLORA",143,185
"2020-02-02","EARLWOOD",115,185
"2020-02-02","WYONG",63,185
"2020-02-02","CARRINGTON",91,185
"2020-02-02","STOCKTON",124,185
"2020-02-02","NEWCASTLE",86,185
"2020-02-02","BERESFIELD",75,185
"2020-02-02","TAMWORTH",47,185
"2020-02-02","WOLLONGONG",85,185
"2020-02-02","RICHMOND",100,185
"2020-02-02","BARGO",94,185
"2020-02-02","ALBURY",49,185
"2020-02-02","BATHURST",146,185
"2020-02-02","OAKDALE",89,185
"2020-02-02","PROSPECT",128,185
"2020-02-02","SINGLETON",98,185
"2020-02-02","CAMBERWELL",111,185
"2020-02-02","BULGA",85,185
"2020-02-02","WYBONG",59,185
"2020-02-02","ABERDEEN",75,185
"2020-02-02","WARKWORTH",97,185
"2020-02-02","CAMDEN",107,185
"2020-02-02","NARRABRI",34,185
"2020-02-02","GUNNEDAH",70,185
"2020-02-02","ARMIDALE",42,185
"2020-02-02","ORANGE",198,185
"2020-02-02","GOULBURN",126,185
"2020-02-03","RANDWICK",105,186
"2020-02-03","LIVERPOOL",76,186
"2020-02-03","BRINGELLY",147,186
"2020-02-03","CHULLORA",119,186
"2020-02-03","EARLWOOD",87,186
"2020-02-03","WYONG",92,186
"2020-02-03","CARRINGTON",50,186
"2020-02-03","STOCKTON",56,186
"2020-02-03","NEWCASTLE",47,186
"2020-02-03","BERESFIELD",61,186
"2020-02-03","TAMWORTH",70,186
"2020-02-03","WOLLONGONG",67,186
"2020-02-03","RICHMOND",201,186
"2020-02-03","BARGO",166,186
"2020-02-03","ALBURY",54,186
"2020-02-03","BATHURST",71,186
"2020-02-03","OAKDALE",215,186
"2020-02-03","PROSPECT",189,186
"2020-02-03","SINGLETON",57,186
"2020-02-03","CAMBERWELL",69,186
"2020-02-03","BULGA",63,186
"2020-02-03","WYBONG",51,186
"2020-02-03","ABERDEEN",54,186
"2020-02-03","WARKWORTH",56,186
"2020-02-03","CAMDEN",190,186
"2020-02-03","NARRABRI",156,186
"2020-02-03","GUNNEDAH",80,186
"2020-02-03","ARMIDALE",84,186
"2020-02-03","ORANGE",74,186
"2020-02-03","GOULBURN",78,186
"2020-02-04","RANDWICK",61,187
"2020-02-04","LIVERPOOL",86,187
"2020-02-04","BRINGELLY",86,187
"2020-02-04","CHULLORA",75,187
"2020-02-04","EARLWOOD",67,187
"2020-02-04","WYONG",127,187
"2020-02-04","CARRINGTON",75,187
"2020-02-04","STOCKTON",100,187
"2020-02-04","NEWCASTLE",104,187
"2020-02-04","BERESFIELD",135,187
"2020-02-04","TAMWORTH",35,187
"2020-02-04","WOLLONGONG",73,187
"2020-02-04","RICHMOND",80,187
"2020-02-04","BARGO",103,187
"2020-02-04","ALBURY",102,187
"2020-02-04","BATHURST",81,187
"2020-02-04","OAKDALE",97,187
"2020-02-04","PROSPECT",79,187
"2020-02-04","SINGLETON",90,187
"2020-02-04","CAMBERWELL",89,187
"2020-02-04","BULGA",87,187
"2020-02-04","WYBONG",99,187
"2020-02-04","ABERDEEN",72,187
"2020-02-04","WARKWORTH",115,187
"2020-02-04","CAMDEN",91,187
"2020-02-04","NARRABRI",86,187
"2020-02-04","GUNNEDAH",49,187
"2020-02-04","ARMIDALE",32,187
"2020-02-04","ORANGE",104,187
"2020-02-04","GOULBURN",100,187
"2020-02-05","RANDWICK",34,188
"2020-02-05","LIVERPOOL",39,188
"2020-02-05","BRINGELLY",45,188
"2020-02-05","CHULLORA",35,188
"2020-02-05","EARLWOOD",31,188
"2020-02-05","WYONG",30,188
"2020-02-05","CARRINGTON",55,188
"2020-02-05","STOCKTON",99,188
"2020-02-05","NEWCASTLE",46,188
"2020-02-05","BERESFIELD",35,188
"2020-02-05","TAMWORTH",27,188
"2020-02-05","WOLLONGONG",34,188
"2020-02-05","RICHMOND",45,188
"2020-02-05","BARGO",49,188
"2020-02-05","ALBURY",207,188
"2020-02-05","BATHURST",45,188
"2020-02-05","OAKDALE",55,188
"2020-02-05","PROSPECT",43,188
"2020-02-05","SINGLETON",34,188
"2020-02-05","CAMBERWELL",31,188
"2020-02-05","BULGA",34,188
"2020-02-05","WYBONG",58,188
"2020-02-05","ABERDEEN",50,188
"2020-02-05","WARKWORTH",86,188
"2020-02-05","CAMDEN",43,188
"2020-02-05","NARRABRI",23,188
"2020-02-05","GUNNEDAH",45,188
"2020-02-05","ARMIDALE",19,188
"2020-02-05","ORANGE",28,188
"2020-02-05","GOULBURN",90,188
"2020-02-06","RANDWICK",33,189
"2020-02-06","LIVERPOOL",24,189
"2020-02-06","BRINGELLY",29,189
"2020-02-06","CHULLORA",24,189
"2020-02-06","EARLWOOD",24,189
"2020-02-06","WYONG",26,189
"2020-02-06","CARRINGTON",48,189
"2020-02-06","STOCKTON",77,189
"2020-02-06","NEWCASTLE",39,189
"2020-02-06","BERESFIELD",24,189
"2020-02-06","TAMWORTH",13,189
"2020-02-06","WOLLONGONG",29,189
"2020-02-06","RICHMOND",22,189
"2020-02-06","BARGO",22,189
"2020-02-06","ALBURY",248,189
"2020-02-06","BATHURST",15,189
"2020-02-06","OAKDALE",22,189
"2020-02-06","PROSPECT",24,189
"2020-02-06","SINGLETON",39,189
"2020-02-06","CAMBERWELL",20,189
"2020-02-06","BULGA",20,189
"2020-02-06","WYBONG",27,189
"2020-02-06","ABERDEEN",27,189
"2020-02-06","WARKWORTH",37,189
"2020-02-06","CAMDEN",22,189
"2020-02-06","NARRABRI",14,189
"2020-02-06","GUNNEDAH",31,189
"2020-02-06","ARMIDALE",5,189
"2020-02-06","ORANGE",46,189
"2020-02-06","GOULBURN",26,189
"2020-02-07","RANDWICK",47,190
"2020-02-07","LIVERPOOL",18,190
"2020-02-07","BRINGELLY",32,190
"2020-02-07","CHULLORA",25,190
"2020-02-07","EARLWOOD",30,190
"2020-02-07","WYONG",34,190
"2020-02-07","CARRINGTON",37,190
"2020-02-07","STOCKTON",70,190
"2020-02-07","NEWCASTLE",35,190
"2020-02-07","BERESFIELD",28,190
"2020-02-07","TAMWORTH",11,190
"2020-02-07","WOLLONGONG",34,190
"2020-02-07","RICHMOND",28,190
"2020-02-07","BARGO",32,190
"2020-02-07","ALBURY",197,190
"2020-02-07","BATHURST",10,190
"2020-02-07","OAKDALE",37,190
"2020-02-07","PROSPECT",29,190
"2020-02-07","SINGLETON",14,190
"2020-02-07","CAMBERWELL",10,190
"2020-02-07","BULGA",7,190
"2020-02-07","WYBONG",10,190
"2020-02-07","ABERDEEN",13,190
"2020-02-07","WARKWORTH",18,190
"2020-02-07","CAMDEN",29,190
"2020-02-07","NARRABRI",14,190
"2020-02-07","GUNNEDAH",42,190
"2020-02-07","ARMIDALE",6,190
"2020-02-07","ORANGE",11,190
"2020-02-07","GOULBURN",37,190
"2020-02-08","RANDWICK",55,191
"2020-02-08","LIVERPOOL",24,191
"2020-02-08","BRINGELLY",30,191
"2020-02-08","CHULLORA",28,191
"2020-02-08","EARLWOOD",32,191
"2020-02-08","WYONG",40,191
"2020-02-08","CARRINGTON",73,191
"2020-02-08","STOCKTON",130,191
"2020-02-08","NEWCASTLE",68,191
"2020-02-08","BERESFIELD",34,191
"2020-02-08","TAMWORTH",9,191
"2020-02-08","WOLLONGONG",20,191
"2020-02-08","RICHMOND",27,191
"2020-02-08","BARGO",31,191
"2020-02-08","ALBURY",28,191
"2020-02-08","BATHURST",10,191
